cat,word/character,pronunciation,definition,code,alt
72,想,xiǎng,"think, feel, consider, want, remember",t,
73,看,kàn,"see, look at, read, think, consider",s,
73,看,kàn,"see, look at, read, think, consider",t,
73,看,kān,"look after, tend",s,
73,看,kān,"look after, tend",t,
73,看守,kān, kānshǒu guard,s,
73,看守,kān,看守 kānshǒu guard,t,
74,文,wén,"language, literature, <family name>",s,
74,文,wén,"language, literature, <family name>",t,
74,文化,wén, wénhuà culture,s,
74,文化,wén,文化 wénhuà culture,t,
74,中文,wén, Zhōngwén Chinese (written) language,s,
74,中文,wén,中文 Zhōngwén Chinese (written) language,t,
75,无,wú,"without, nothingness, have not",s,
75,無,wú,"without, nothingness, have not",t,
75,南无 nánmó <Sanskrit> to give oneself totally to{Compare with 天,mó, tiān heaven},s,
75,南无 nánmó <Sanskrit> to give oneself totally to{Compare with 天,mó,南无 nánmó <Sanskrit> to give oneself totally to{Compare with 天 tiān heaven},t,
76,开,kāi,open,s,
76,開,kāi,open,t,
76,开始 kāishǐ begin 打开,kāi," dǎkāi open, unfold",s,
76,开始 kāishǐ begin 打开,kāi,"开始 kāishǐ begin 打开 dǎkāi open, unfold",t,
76,开,kai,(when used as a verb complement){Compare with 并 bìng combine},s,
76,開,kai,(when used as a verb complement){Compare with 并 bìng combine},t,
77,手,shǒu,"hand, a person skilled in something",s,
77,手,shǒu,"hand, a person skilled in something",t,
77,挥手,shǒu, huīshǒu wave,s,
77,挥手,shǒu,挥手 huīshǒu wave,t,
77,拍手,shǒu, pāishǒu clap,s,
77,拍手,shǒu,拍手 pāishǒu clap,t,
77,握手 wòshǒu shake/clasp hands{Compare with 毛,shǒu, máo hair},s,
77,握手 wòshǒu shake/clasp hands{Compare with 毛,shǒu,握手 wòshǒu shake/clasp hands{Compare with 毛 máo hair},t,
78,十,shí,ten,s,拾
78,十,shí,ten,t,拾
78,十三,shí, shísān thirteen,s,拾
78,十三,shí,十三 shísān thirteen,t,拾
78,五十,shí, wǔshí fifty,s,拾
78,五十,shí,五十 wǔshí fifty,t,拾
78,十月,shí, shíyuè October,s,拾
78,十月,shí,十月 shíyuè October,t,拾
79,用,yòng,use,s,
79,用,yòng,use,t,
79,好用,yòng, hǎoyòng useful,s,
79,好用,yòng,好用 hǎoyòng useful,t,
79,不用,yòng, búyòng there's no need,s,
79,不用,yòng,不用 búyòng there's no need,t,
79,"使用 shǐyòng use, apply{Compare with 甩",yòng, shuǎi swing},s,
79,"使用 shǐyòng use, apply{Compare with 甩",yòng,"使用 shǐyòng use, apply{Compare with 甩 shuǎi swing}",t,
80,主,zhǔ,"lord, master, host, god, (=主要 zhǔyào) main, primary",s,
80,主,zhǔ,"lord, master, host, god, (=主要 zhǔyào) main, primary",t,
80,主义,zhǔ," zhǔyì doctrine, ~ism",s,
80,主义,zhǔ,"主义 zhǔyì doctrine, ~ism",t,
80,主页 zhùyè homepage{Compare with 王,zhǔ, wáng king},s,
80,主页 zhùyè homepage{Compare with 王,zhǔ,主页 zhùyè homepage{Compare with 王 wáng king},t,
81,行,xíng,"go, OK",s,
81,行,xíng,"go, OK",t,
81,行动,xíng," xíngdòng action, operation, move, get about, act",s,
81,行动,xíng,"行动 xíngdòng action, operation, move, get about, act",t,
81,行,háng,line,s,
81,行,háng,line,t,
81,银行,háng, yínháng bank,s,
81,银行,háng,银行 yínháng bank,t,
81,行业,háng, hángyè profession,s,
81,行业,háng,行业 hángyè profession,t,
81,树行子,hàng, shùhàngzi rows of trees,s,
81,树行子,hàng,树行子 shùhàngzi rows of trees,t,
81,行,héng,(phonetic radical),s,
81,行,héng,(phonetic radical),t,
82,方,fāng,"side, square",s,
82,方,fāng,"side, square",t,
82,地方,fāng, dìfang place,s,
82,地方,fāng,地方 dìfang place,t,
82,方面 fāngmiàn aspect{Compare with 万,fāng, wàn ten thousand},s,
82,方面 fāngmiàn aspect{Compare with 万,fāng,方面 fāngmiàn aspect{Compare with 万 wàn ten thousand},t,
83,又,yòu,"again, both... and...",s,
83,又,yòu,"again, both... and...",t,
84,如,rú,"like, as, as if, (=如果 rúguǒ) if",s,
84,如,rú,"like, as, as if, (=如果 rúguǒ) if",t,
84,如此,rú, rúcǐ like this,s,
84,如此,rú,如此 rúcǐ like this,t,
85,前,qián,"in front, previous, ago, former, first",s,
85,前,qián,"in front, previous, ago, former, first",t,
85,前天,qián, the day before yesterday,s,
85,前天,qián,前天 the day before yesterday,t,
86,所,suǒ,place,s,
86,所,suǒ,place,t,
86,所以,suǒ," suǒyǐ so, therefore",s,
86,所以,suǒ,"所以 suǒyǐ so, therefore",t,
86,所有,suǒ, suǒyǒu all,s,
86,所有,suǒ,所有 suǒyǒu all,t,
86,厕所,suǒ, cèsuǒ toilet,s,
86,厕所,suǒ,厕所 cèsuǒ toilet,t,
87,本,běn,"basis, origin, edition, <classifier for books, periodicals, files, etc.>",s,
87,本,běn,"basis, origin, edition, <classifier for books, periodicals, files, etc.>",t,
87,本人,běn," běnrén I, me, myself",s,
87,本人,běn,"本人 běnrén I, me, myself",t,
87,日本 Rìběn Japan{Compare with 木,běn, mù tree},s,
87,日本 Rìběn Japan{Compare with 木,běn,日本 Rìběn Japan{Compare with 木 mù tree},t,
88,见,jiàn,"appear to be, meet with, call on, (=看见 kànjian) see",s,
88,見,jiàn,"appear to be, meet with, call on, (=看见 kànjian) see",t,
88,意见,jiàn," yìjian idea, view, opinion",s,
88,意见,jiàn,"意见 yìjian idea, view, opinion",t,
88,听见,jiàn, tīngjiàn hear,s,
88,听见,jiàn,听见 tīngjiàn hear,t,
88,见,xiàn,"show, appear, become visible{Compare with 贝 bèi shellfish}",s,
88,見,xiàn,"show, appear, become visible{Compare with 贝 bèi shellfish}",t,
89,经,jīng,"longitude (both geographic and in Chinese medecin), scripture, constant, regular, <family name>, deal with, (=经纪 jīngjì)manage (a business)",s,
89,經,jīng,"longitude (both geographic and in Chinese medecin), scripture, constant, regular, <family name>, deal with, (=经纪 jīngjì)manage (a business)",t,
89,已经,jīng, yǐjing already,s,
89,已经,jīng,已经 yǐjing already,t,
89,经过,jīng," jīngguò pass, go through",s,
89,经过,jīng,"经过 jīngguò pass, go through",t,
89,经验,jīng, jīngyàn experience,s,
89,经验,jīng,经验 jīngyàn experience,t,
89,经由,jīng," jīngyóu via, by way of",s,
89,经由,jīng,"经由 jīngyóu via, by way of",t,
89,经常,jīng," jīngcháng frequent, daily",s,
89,经常,jīng,"经常 jīngcháng frequent, daily",t,
89,易经,jīng, Yìjīng Book of Changes,s,
89,易经,jīng,易经 Yìjīng Book of Changes,t,
90,头,tóu,"head, top, first, <classifier for livestock, garlic, etc.>",s,
90,頭,tóu,"head, top, first, <classifier for livestock, garlic, etc.>",t,
90,头发,tóu, tóufa hair,s,
90,头发,tóu,头发 tóufa hair,t,
90,石头,tou, shítou stone,s,
90,石头,tou,石头 shítou stone,t,
91,麵,miàn,wheat flour,t,
91,面,miàn,"face, surface, <classifier for mirrors, flags, etc.>, (F 麵) wheat flour, (=面条 miàntiáo) noodle",s,
91,面,miàn,"face, surface, <classifier for mirrors, flags, etc.>, (=面条 miàntiáo) noodle",t,
91,面包,miàn, miànbāo bread,s,
91,面包,miàn,面包 miànbāo bread,t,
92,公,gōng,"public, official",s,
92,公,gōng,"public, official",t,
92,公里,gōng, gōnglǐ kilometer,s,
92,公里,gōng,公里 gōnglǐ kilometer,t,
92,办公室,gōng, bànggōngshì office,s,
92,办公室,gōng,办公室 bànggōngshì office,t,
92,公司,gōng, gōngsī company,s,
92,公司,gōng,公司 gōngsī company,t,
92,公共,gōng," gōnggòng public,communal, common",s,
92,公共,gōng,"公共 gōnggòng public,communal, common",t,
92,公共汽车,gōng, gōnggòngqìchē (public) bus,s,
92,公共汽车,gōng,公共汽车 gōnggòngqìchē (public) bus,t,
92,李公,gōng, Lǐgōng (honorable and old) Mr Li,s,
92,李公,gōng,李公 Lǐgōng (honorable and old) Mr Li,t,
93,同,tóng,"same, with",s,
93,同,tóng,"same, with",t,
93,同志,tóng, tóngzhì comrade,s,
93,同志,tóng,同志 tóngzhì comrade,t,
93,衕,tòng,胡同 hútòng lane,t,
93,衕) 胡同,tòng, hútòng lane,s,
93,衕) 胡同,tòng,(F 衕) 胡同 hútòng lane,t,
94,三,sān,three,s,叁
94,三,sān,three,t,叁
94,第三世界,sān, dì-sān shìjiè 3rd World,s,叁
94,第三世界,sān,第三世界 dì-sān shìjiè 3rd World,t,叁
94,三月,sān, sānyuè March,s,叁
94,三月,sān,三月 sānyuè March,t,叁
95,已,yǐ,"stop, cease, end, (=已经 yǐjīng) already{Compare with 己 jǐ self, which is ""open"" on the left side}",s,
95,已,yǐ,"stop, cease, end, (=已经 yǐjīng) already{Compare with 己 jǐ self, which is ""open"" on the left side}",t,
96,老,lǎo,"old, venerable, outdated",s,
96,老,lǎo,"old, venerable, outdated",t,
96,老师,lǎo, lǎoshī teacher,s,
96,老师,lǎo,老师 lǎoshī teacher,t,
96,老虎,lǎo, lǎohǔ tiger,s,
96,老虎,lǎo,老虎 lǎohǔ tiger,t,
96,老张,lǎo, lǎo Zhāng old Zhang = dear (friend) Mr Zhang,s,
96,老张,lǎo,老张 lǎo Zhāng old Zhang = dear (friend) Mr Zhang,t,
97,从,cóng,"from, through, join, follower, secondary",s,
97,從,cóng,"from, through, join, follower, secondary",t,
97,黑从从,cōng, hēicōngcōng murky,s,
97,黑从从,cōng,黑从从 hēicōngcōng murky,t,
98,动,dòng,"move, change, arouce",s,
98,動,dòng,"move, change, arouce",t,
98,动物,dòng, dòngwù animal,s,
98,动物,dòng,动物 dòngwù animal,t,
98,活动,dòng, huódòng activity,s,
98,活动,dòng,活动 huódòng activity,t,
98,运动,dòng, yùndòng sports,s,
98,运动,dòng,运动 yùndòng sports,t,
99,两,liǎng,"two (before classifier), 50 grams",s,
99,兩,liǎng,"two (before classifier), 50 grams",t,
100,长,cháng,"long, lasting, length",s,
100,長,cháng,"long, lasting, length",t,
100,长,zhǎng,"grow up, chief, head, older, elder",s,
100,長,zhǎng,"grow up, chief, head, older, elder",t,
101,知,zhī,"realize, sense, inform, tell, (=知道 zhīdào) know",s,
101,知,zhī,"realize, sense, inform, tell, (=知道 zhīdào) know",t,
101,知识,zhī, zhīshi knowledge,s,
101,知识,zhī,知识 zhīshi knowledge,t,
101,"智 zhì) wit, (=智慧 zhìhuì) wisdom, (=智力",zhì, zhìlì) intellect,s,
101,"智 zhì) wit, (=智慧 zhìhuì) wisdom, (=智力",zhì,"(=智 zhì) wit, (=智慧 zhìhuì) wisdom, (=智力 zhìlì) intellect",t,
102,民,mín,"(=人民 rénmín) people, <family name>",s,
102,民,mín,"(=人民 rénmín) people, <family name>",t,
102,民主,mín, mǐnzhǔ democracy,s,
102,民主,mín,民主 mǐnzhǔ democracy,t,
103,样,yàng,"appearance, shape, form, manner",s,
103,樣,yàng,"appearance, shape, form, manner",t,
103,这样,yàng, zhèyàng like this,s,
103,这样,yàng,这样 zhèyàng like this,t,
103,怎么样,yàng, zěnmeyàng how? in what way?,s,
103,怎么样,yàng,怎么样 zěnmeyàng how? in what way?,t,
104,现,xiàn,"show, appear, current",s,
104,現,xiàn,"show, appear, current",t,
104,现在,xiàn, xiànzài now,s,
104,现在,xiàn,现在 xiànzài now,t,
104,发现,xiàn, fāxiàn discover,s,
104,发现,xiàn,发现 fāxiàn discover,t,
104,现代,xiàn, xiàndài modern,s,
104,现代,xiàn,现代 xiàndài modern,t,
105,分,fēn,"divide, fraction, minute, cent",s,
105,分,fēn,"divide, fraction, minute, cent",t,
105,百分之五,fēn, bǎifēnzhīwǔ = 5/100 = 5%,s,
105,百分之五,fēn,百分之五 bǎifēnzhīwǔ = 5/100 = 5%,t,
105,分,fèn,limits of rights or duty,s,
105,分,fèn,limits of rights or duty,t,
106,将,jiāng,shall,s,
106,將,jiāng,shall,t,
106,将来,jiāng, jiānglái future,s,
106,将来,jiāng,将来 jiānglái future,t,
106,麻将,jiàng, májiàng mahjongg,s,
106,麻将,jiàng,"general, a piece in Chinese chess 麻将 májiàng mahjongg",t,
107,外,wài,"outside, outer, other, foreign, beyond, relative on ones mother's/sisters/wife's side",s,
107,外,wài,"outside, outer, other, foreign, beyond, relative on ones mother's/sisters/wife's side",t,
107,外孙,wài, wàisūn daugthers son,s,
107,外孙,wài,外孙 wàisūn daugthers son,t,
107,外国人,wài,wàiguórén foreigner,s,
107,外国人,wài,外国人wàiguórén foreigner,t,
107,意外 yìwài unexpected{Compare with 处,wài, chù place},s,
107,意外 yìwài unexpected{Compare with 处,wài,意外 yìwài unexpected{Compare with 处 chù place},t,
108,但,dàn,"(=但是 dànshì) but, still, nevertheless, however, yet",s,
108,但,dàn,"(=但是 dànshì) but, still, nevertheless, however, yet",t,
109,身,shēn,"life, incarnation, <classifier for suits of clothing>, (=身体 shēntǐ) body",s,
109,身,shēn,"life, incarnation, <classifier for suits of clothing>, (=身体 shēntǐ) body",t,
109,亲身,shēn," qīnshēn in person, personally",s,
109,亲身,shēn,"亲身 qīnshēn in person, personally",t,
110,些,xiē,"some, <classifier for plural or indefinite/small amount>",s,
110,些,xiē,"some, <classifier for plural or indefinite/small amount>",t,
110,一些,xiē," yìxiē a number of, some",s,
110,一些,xiē,"一些 yìxiē a number of, some",t,
110,这些人,xiē, zhèxiē rén these people,s,
110,这些人,xiē,这些人 zhèxiē rén these people,t,
111,与,yǔ,"give, offer, help, support, and",s,
111,與,yǔ,"give, offer, help, support, and",t,
111,参与,yù, cānyù participate in,s,
111,参与,yù,参与 cānyù participate in,t,
111,欤 <interrogative/esclamative particle>{Compare with 写,yú, xiě write},s,
111,欤 <interrogative/esclamative particle>{Compare with 写,yú,欤 <interrogative/esclamative particle>{Compare with 写 xiě write},t,
112,高,gāo,"high, tall, loud, <polite> your, <family name>",s,
112,高,gāo,"high, tall, loud, <polite> your, <family name>",t,
112,提高,gāo, tígāo improve,s,
112,提高,gāo,提高 tígāo improve,t,
112,高兴,gāo, gāoxìng happy,s,
112,高兴,gāo,高兴 gāoxìng happy,t,
112,高见,gāo, gāojiàn <polite> your opinion/idea,s,
112,高见,gāo,高见 gāojiàn <polite> your opinion/idea,t,
113,意,yì,"(=意思 yìsi, =意义 yìyì) meaning, idea, (=愿意 yuànyi) wish, desire",s,
113,意,yì,"(=意思 yìsi, =意义 yìyì) meaning, idea, (=愿意 yuànyi) wish, desire",t,
113,意图,yì, yìtú intention,s,
113,意图,yì,意图 yìtú intention,t,
113,意见,yì, yìjian opinion,s,
113,意见,yì,意见 yìjian opinion,t,
113,意大利,yì, Yìdàlì Italy,s,
113,意大利,yì,意大利 Yìdàlì Italy,t,
114,进,jìn,"enter, go forward, receive, drink, eat, submit",s,
114,進,jìn,"enter, go forward, receive, drink, eat, submit",t,
114,进步,jìn, jìnbù progress,s,
114,进步,jìn,进步 jìnbù progress,t,
115,把,bǎ,"grasp, hold, handle, <classifier for things with handles, handfuls, chairs, etc.>",s,
115,把,bǎ,"grasp, hold, handle, <classifier for things with handles, handfuls, chairs, etc.>",t,
115,"把子 bàzi, 把儿",bà, bàr handle,s,
115,"把子 bàzi, 把儿",bà,"把子 bàzi, 把儿 bàr handle",t,
116,法,fǎ,"(=法律 fǎlǜ) law, (=办法 bànfǎ) method",s,
116,法,fǎ,"(=法律 fǎlǜ) law, (=办法 bànfǎ) method",t,
116,法国,fǎ, Fǎguó France,s,
116,法国,fǎ,法国 Fǎguó France,t,
117,此,cǐ,this,s,
117,此,cǐ,this,t,
117,如此 rúcǐ (=这样,cǐ, zhèyàng) like this,s,
117,如此 rúcǐ (=这样,cǐ,如此 rúcǐ (=这样 zhèyàng) like this,t,
117,此地 cǐdì (=这里,cǐ," zhèlǐ) here, at this place",s,
117,此地 cǐdì (=这里,cǐ,"此地 cǐdì (=这里 zhèlǐ) here, at this place",t,
118,实,shí,"solid, true, real",s,
118,實,shí,"solid, true, real",t,
118,事实,shí, shìshí fact,s,
118,事实,shí,事实 shìshí fact,t,
118,实际上,shí, shíjìshang actually,s,
118,实际上,shí,实际上 shíjìshang actually,t,
118,实在,shí, shízài really,s,
118,实在,shí,实在 shízài really,t,
119,回,huí,"circle, return, reply, turns, times, chapter, Muslim, Hui (ethnic minority), <classifier for chapters, times, etc.>",s,
119,回,huí,"circle, return, reply, turns, times, chapter, Muslim, Hui (ethnic minority), <classifier for chapters, times, etc.>",t,
119,回来,huí, huílái come back,s,
119,回来,huí,回来 huílái come back,t,
119,回去,huí, huíqù go back,s,
119,回去,huí,回去 huíqù go back,t,
119,回答,huí, huídá answer,s,
119,回答,huí,回答 huídá answer,t,
120,二,èr,two,s,贰
120,二,èr,two,t,贰
120,二月,èr, èryuè February,s,贰
120,二月,èr,二月 èryuè February,t,贰
121,理,lǐ,principle,s,
121,理,lǐ,principle,t,
121,理论,lǐ, lǐlùn theory,s,
121,理论,lǐ,理论 lǐlùn theory,t,
121,管理,lǐ, guǎnlǐ manage,s,
121,管理,lǐ,管理 guǎnlǐ manage,t,
121,心理,lǐ," xīnlǐ psychology, mentality",s,
121,心理,lǐ,"心理 xīnlǐ psychology, mentality",t,
122,美,měi,"(=美丽 meilì) beautiful, (=好 hǎo) good, (=美德 měidé) virtue, <family name>",s,
122,美,měi,"(=美丽 meilì) beautiful, (=好 hǎo) good, (=美德 měidé) virtue, <family name>",t,
122,美国,měi, Měiguó USA,s,
122,美国,měi,美国 Měiguó USA,t,
122,美元 měiyuán US$ 美家,měi,měijiā artist,s,
122,美元 měiyuán US$ 美家,měi,美元 měiyuán US$ 美家měijiā artist,t,
123,点,diǎn,"a drop (of liquid), dot, decimal point, a little, a bit, appoint time, select, choose, order food/drink, <classifier for small amounts>, (=点火 diǎnhuǒ) light a fire",s,
123,點,diǎn,"a drop (of liquid), dot, decimal point, a little, a bit, appoint time, select, choose, order food/drink, <classifier for small amounts>, (=点火 diǎnhuǒ) light a fire",t,
123,一点儿,diǎn, yìdiǎnr a little,s,
123,一点儿,diǎn,一点儿 yìdiǎnr a little,t,
123,点头,diǎn, diǎntóu nod one's head,s,
123,点头,diǎn,点头 diǎntóu nod one's head,t,
124,月,yuè,"month, (=月亮 yuèliang, =月球 yuèqiú) moon",s,
124,月,yuè,"month, (=月亮 yuèliang, =月球 yuèqiú) moon",t,
125,明,míng,"bright, clear, distinct, next (day or year), <family name>",s,
125,明,míng,"bright, clear, distinct, next (day or year), <family name>",t,
125,明白,míng," míngbai clear, understand",s,
125,明白,míng,"明白 míngbai clear, understand",t,
125,明天,míng, míngtiān tomorrow,s,
125,明天,míng,明天 míngtiān tomorrow,t,
126,其,qí,"its, that, such, they, them",s,
126,其,qí,"its, that, such, they, them",t,
126,其他,qí, qítā other,s,
126,其他,qí,其他 qítā other,t,
126,尤其,qí, yóuqí especially,s,
126,尤其,qí,尤其 yóuqí especially,t,
